Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,avg_duration_per_page,product_page_ratio,productrelated_intent,total_duration_level,is_returning
11,268.2,2,71.1,49,1758.25,0.0,0.020562771,0.0,0.0,9,2,5,4,1,Returning_Visitor,0,1,2097.55,62,33.83,0.7903225806451613,very_high,very_high,1
0,0.0,0,0.0,20,381.0,0.045,0.075,0.0,0.0,6,1,1,2,3,Returning_Visitor,0,0,381.0,20,19.05,1.0,medium,medium,1
4,95.8,2,35.7,14,380.2666667,0.0,0.011111111,0.0,0.0,10,2,4,7,2,New_Visitor,0,0,511.77,20,25.59,0.7,medium,medium,0
2,182.4,1,0.0,19,555.4,0.027272727,0.053030303,0.0,0.0,10,3,2,1,2,Returning_Visitor,0,0,737.8,22,33.54,0.8636363636363636,medium,high,1
1,7.0,0,0.0,24,445.4333333,0.017391304,0.02173913,0.0,0.0,8,1,1,4,3,Returning_Visitor,1,0,452.43,25,18.1,0.96,medium,medium,1
2,41.2,0,0.0,51,820.4833333,0.0,0.008627451,0.0,0.0,10,4,1,1,1,Returning_Visitor,0,0,861.68,53,16.26,0.9622641509433962,high,high,1
2,28.2,0,0.0,16,312.2,0.033333333,0.048148148,0.0,0.0,10,2,2,1,1,Returning_Visitor,0,0,340.4,18,18.91,0.8888888888888888,medium,medium,1
1,5.0,0,0.0,7,1252.766667,0.025,0.021428571,0.0,0.0,9,1,2,7,4,Returning_Visitor,0,0,1257.77,8,157.22,0.875,high,high,1
2,209.5,0,0.0,102,2436.287879,0.051797386,0.060539216,0.0,0.0,10,3,2,1,13,Returning_Visitor,0,0,2645.79,104,25.44,0.9807692307692307,very_high,very_high,1
3,204.4,0,0.0,4,117.0,0.0,0.028571429,0.0,0.0,11,2,2,6,2,New_Visitor,0,0,321.4,7,45.91,0.5714285714285714,low,medium,0
4,46.4,0,0.0,5,61.4,0.0,0.014285714,0.0,0.0,10,2,2,4,4,New_Visitor,0,0,107.8,9,11.98,0.5555555555555556,low,low,0
4,45.4,0,0.0,14,339.0,0.0,0.010526316,0.0,0.0,7,2,2,1,5,New_Visitor,0,0,384.4,18,21.36,0.7777777777777778,medium,medium,0
2,27.2,0,0.0,62,976.3333333,0.009375,0.015625,0.0,0.0,11,2,5,7,1,Returning_Visitor,0,0,1003.53,64,15.68,0.96875,high,high,1
1,45.4,0,0.0,15,114.9,0.0,0.025,0.0,0.0,7,2,2,3,4,New_Visitor,0,0,160.3,16,10.02,0.9375,low,low,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,8,3,4,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,33,1985.933333,0.0,0.02969697,0.0,0.0,7,2,2,1,2,Returning_Visitor,0,0,1985.93,33,60.18,1.0,very_high,very_high,1
4,47.8,0,0.0,7,183.0,0.018181818,0.072727273,0.0,0.0,7,3,3,3,4,Returning_Visitor,0,0,230.8,11,20.98,0.6363636363636364,low,medium,1
1,23.2,0,0.0,24,704.5666667,0.0,0.011538462,14.22049566,0.0,8,2,2,2,1,Returning_Visitor,0,0,727.77,25,29.11,0.96,high,high,1
3,80.5,0,0.0,62,2337.196667,0.008196721,0.023911007,0.0,0.0,8,2,2,5,1,Returning_Visitor,0,0,2417.7,65,37.2,0.9538461538461539,very_high,very_high,1
4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0.0,0.0,6,3,2,3,2,New_Visitor,0,0,791.2,20,39.56,0.55,medium,high,0
4,155.0,0,0.0,31,2130.693837,0.025,0.032482778,0.0,0.0,11,3,2,8,3,Returning_Visitor,0,0,2285.69,35,65.31,0.8857142857142857,very_high,very_high,1
0,0.0,0,0.0,7,96.0,0.0,0.025,54.20146753,0.0,11,2,2,1,2,New_Visitor,0,1,96.0,7,13.71,1.0,low,low,0
4,282.1,0,0.0,7,107.6,0.0,0.011111111,0.0,0.0,8,1,1,2,5,New_Visitor,0,0,389.7,11,35.43,0.6363636363636364,low,medium,0
7,148.6,3,99.6,8,144.9,0.0,0.021052632,27.14408757,0.0,9,2,2,1,2,Returning_Visitor,0,1,393.1,18,21.84,0.4444444444444444,low,medium,1
6,83.4,1,102.3,34,970.6266667,0.008823529,0.014313725,0.0,0.0,11,1,1,6,2,Returning_Visitor,0,0,1156.33,41,28.2,0.8292682926829268,high,high,1
0,0.0,0,0.0,104,3528.060714,0.006213018,0.035602227,0.0,0.0,7,2,2,1,1,Returning_Visitor,0,0,3528.06,104,33.92,1.0,very_high,very_high,1
0,0.0,0,0.0,23,798.3,0.026086957,0.047826087,0.0,0.0,8,2,2,5,1,Returning_Visitor,0,0,798.3,23,34.71,1.0,high,high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,3,2,4,1,New_Visitor,0,0,0.0,1,0.0,1.0,low,low,0
0,0.0,0,0.0,6,286.2,0.0,0.022222222,0.0,0.0,8,2,2,6,1,Returning_Visitor,0,0,286.2,6,47.7,1.0,medium,medium,1
9,228.2,1,0.0,7,186.4,0.02,0.03,0.0,0.0,11,2,2,1,20,Returning_Visitor,0,0,414.6,17,24.39,0.4117647058823529,medium,medium,1
4,271.2,0,0.0,4,144.6,0.0,0.014285714,0.0,0.0,10,3,2,1,2,Returning_Visitor,0,0,415.8,8,51.98,0.5,low,medium,1
7,140.5733333,1,108.8,43,1912.751905,0.008333333,0.007777778,19.64189593,0.0,11,3,2,6,5,Returning_Visitor,0,0,2162.13,51,42.39,0.8431372549019608,very_high,very_high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,2,2,1,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
3,31.2,1,42.4,13,134.45,0.0,0.0125,0.0,0.0,11,2,2,6,2,New_Visitor,0,0,208.05,17,12.24,0.7647058823529411,low,low,0
0,0.0,0,0.0,53,2121.311111,0.020754717,0.060754717,0.0,0.0,6,2,2,1,1,Returning_Visitor,0,0,2121.31,53,40.02,1.0,very_high,very_high,1
6,229.0,2,40.02,71,2576.432121,0.01027027,0.045526366,0.0,0.0,10,1,1,2,1,Returning_Visitor,1,0,2845.45,79,36.02,0.8987341772151899,very_high,very_high,1
4,68.4,0,0.0,14,337.5333333,0.0,0.023529412,0.0,0.0,8,2,2,7,2,New_Visitor,0,0,405.93,18,22.55,0.7777777777777778,medium,medium,0
7,165.1,0,0.0,63,1422.103333,0.0,0.008766234,0.0,0.0,6,4,2,2,3,Returning_Visitor,0,0,1587.2,70,22.67,0.9,high,high,1
1,15.2,0,0.0,30,515.5333333,0.0,0.016666667,0.0,0.0,9,2,2,1,2,Returning_Visitor,0,0,530.73,31,17.12,0.967741935483871,medium,medium,1
1,18.2,0,0.0,44,1310.5,0.042222222,0.065925926,0.0,0.0,10,2,2,1,13,Returning_Visitor,0,0,1328.7,45,29.53,0.9777777777777777,high,high,1
0,0.0,0,0.0,12,460.2,0.061111111,0.111111111,0.0,0.0,7,2,2,6,4,Returning_Visitor,0,0,460.2,12,38.35,1.0,medium,medium,1
0,0.0,3,201.9,27,393.3,0.0,0.006666667,3.92827844,0.0,9,2,2,1,4,Returning_Visitor,0,1,595.2,30,19.84,0.9,medium,medium,1
0,0.0,0,0.0,14,390.9,0.013333333,0.066666667,0.0,0.0,8,2,2,6,3,Returning_Visitor,0,0,390.9,14,27.92,1.0,medium,medium,1
4,237.0,3,87.7,16,379.3,0.021212121,0.057575758,0.0,0.0,10,7,1,1,3,Returning_Visitor,0,0,704.0,23,30.61,0.6956521739130435,medium,high,1
3,145.2,0,0.0,11,1646.366667,0.0,0.027777778,0.0,0.0,6,2,2,2,1,Returning_Visitor,0,0,1791.57,14,127.97,0.7857142857142857,very_high,very_high,1
14,286.5333333,2,118.8,31,835.71,0.0,0.007317073,33.05509961,0.0,11,2,2,7,2,Returning_Visitor,0,1,1241.04,47,26.41,0.6595744680851063,high,high,1
0,0.0,0,0.0,10,150.8666667,0.0,0.02,0.0,0.0,9,1,1,6,2,Returning_Visitor,0,0,150.87,10,15.09,1.0,low,low,1
0,0.0,0,0.0,27,652.7,0.0,0.02962963,0.0,0.0,7,2,2,7,1,Returning_Visitor,1,0,652.7,27,24.17,1.0,high,medium,1
0,0.0,0,0.0,3,62.4,0.0,0.05,23.79060609,0.0,8,1,1,8,3,New_Visitor,0,1,62.4,3,20.8,1.0,low,low,0
6,44.4,1,0.0,38,2001.7,0.006342495,0.030232558,0.0,0.0,6,2,2,2,3,Returning_Visitor,0,0,2046.1,45,45.47,0.8444444444444444,very_high,very_high,1
4,75.86666667,0,0.0,72,1822.866667,0.006756757,0.024774775,11.34860076,0.0,6,2,2,7,1,Returning_Visitor,0,0,1898.73,76,24.98,0.9473684210526315,very_high,very_high,1
1,68.6,0,0.0,73,2265.492857,0.011111111,0.00716821,0.0,0.0,11,3,2,3,13,Returning_Visitor,0,0,2334.09,74,31.54,0.9864864864864865,very_high,very_high,1
4,47.3,1,0.0,32,1870.966667,0.0,0.037037037,0.0,0.0,8,2,2,9,2,Returning_Visitor,0,0,1918.27,37,51.85,0.8648648648648649,very_high,very_high,1
3,180.4,0,0.0,12,2646.4,0.042857143,0.052380952,0.0,0.0,10,2,2,2,20,Returning_Visitor,0,0,2826.8,15,188.45,0.8,very_high,very_high,1
2,172.4,3,134.0,15,569.4933333,0.0,0.025,0.0,0.0,9,2,2,1,2,Returning_Visitor,1,0,875.89,20,43.79,0.75,medium,high,1
23,335.1309524,5,399.8,88,1839.098106,0.015758703,0.031587556,0.0,0.0,8,3,2,3,2,Returning_Visitor,1,0,2574.03,116,22.19,0.7586206896551724,very_high,very_high,1
2,210.6,0,0.0,4,97.6,0.0,0.016666667,0.0,0.0,11,3,2,7,6,New_Visitor,1,0,308.2,6,51.37,0.6666666666666666,low,medium,0
2,152.2,0,0.0,28,494.88,0.0,0.013793103,0.0,0.0,9,1,8,7,1,New_Visitor,0,0,647.08,30,21.57,0.9333333333333333,medium,medium,0
1,15.2,0,0.0,11,201.6333333,0.005555556,0.05,31.49043616,0.0,6,2,2,5,2,Returning_Visitor,0,1,216.83,12,18.07,0.9166666666666666,medium,low,1
8,352.4,1,49.73333333,12,309.7,0.011764706,0.014705882,0.0,0.0,9,3,2,1,4,Returning_Visitor,0,0,711.83,21,33.9,0.5714285714285714,medium,high,1
3,167.0,0,0.0,42,1246.12,0.0,0.008888889,0.0,0.0,8,2,4,1,3,Returning_Visitor,0,0,1413.12,45,31.4,0.9333333333333333,high,high,1
3,40.2,0,0.0,3,41.3,0.0,0.011111111,0.0,0.0,10,2,2,1,2,Returning_Visitor,1,0,81.5,6,13.58,0.5,low,low,1
4,174.8,0,0.0,16,237.5,0.0,0.011111111,0.0,0.0,9,3,2,4,2,New_Visitor,0,0,412.3,20,20.62,0.8,medium,medium,0
0,0.0,0,0.0,13,472.4333333,0.0,0.004395604,0.0,0.0,7,2,2,3,2,Returning_Visitor,0,0,472.43,13,36.34,1.0,medium,medium,1
0,0.0,0,0.0,36,641.4083333,0.060925926,0.081375661,0.0,0.0,7,3,2,2,13,Returning_Visitor,0,0,641.41,36,17.82,1.0,high,medium,1
0,0.0,0,0.0,3,335.0,0.0,0.133333333,0.0,0.0,8,3,2,3,4,Returning_Visitor,1,0,335.0,3,111.67,1.0,medium,medium,1
7,236.4,0,0.0,14,341.7,0.059649123,0.084210526,0.0,0.0,6,3,2,4,3,Returning_Visitor,0,0,578.1,21,27.53,0.6666666666666666,medium,medium,1
0,0.0,0,0.0,24,607.9666667,0.0,0.004166667,19.47465798,0.0,11,4,1,1,2,New_Visitor,0,1,607.97,24,25.33,1.0,high,medium,0
1,0.0,2,30.26666667,33,835.3,0.005714286,0.028571429,2.159096645,0.0,10,2,5,1,1,Returning_Visitor,1,1,865.57,36,24.04,0.9166666666666666,high,high,1
3,154.0,0,0.0,8,422.08,0.0,0.035185185,27.93478267,0.0,7,1,1,4,4,Returning_Visitor,0,1,576.08,11,52.37,0.7272727272727273,medium,medium,1
2,22.8,0,0.0,81,1342.75,0.0,0.008860759,0.0,0.0,9,1,1,1,3,Returning_Visitor,0,1,1365.55,83,16.45,0.9759036144578314,high,high,1
2,171.2,0,0.0,16,218.0,0.011111111,0.033333333,0.0,0.0,10,1,2,6,4,Returning_Visitor,0,0,389.2,18,21.62,0.8888888888888888,medium,medium,1
0,0.0,0,0.0,56,1294.637143,0.007407407,0.03345679,0.0,0.0,8,1,1,3,3,Returning_Visitor,0,0,1294.64,56,23.12,1.0,high,high,1
3,86.6,0,0.0,35,596.0333333,0.0,0.005263158,0.0,0.0,10,2,5,1,2,New_Visitor,0,0,682.63,38,17.96,0.9210526315789473,medium,high,0
10,367.6333333,5,74.5,181,4287.960606,0.0,0.012467279,4.529635712,0.0,10,2,2,4,1,Returning_Visitor,0,0,4730.09,196,24.13,0.923469387755102,very_high,very_high,1
1,15.2,0,0.0,19,348.6,0.0,0.005555556,0.0,0.0,8,2,2,7,3,Returning_Visitor,0,1,363.8,20,18.19,0.95,medium,medium,1
1,5.0,1,7.0,31,561.0940141,0.034375,0.052507716,0.0,0.0,7,3,2,3,13,Returning_Visitor,0,0,573.09,33,17.37,0.9393939393939394,medium,medium,1
3,196.4,0,0.0,9,397.0,0.027272727,0.045454545,0.0,0.0,9,3,2,6,13,Returning_Visitor,0,0,593.4,12,49.45,0.75,medium,medium,1
5,83.16666667,0,0.0,18,585.5666667,0.010526316,0.052631579,0.0,0.0,7,2,2,2,13,Returning_Visitor,1,0,668.73,23,29.08,0.782608695652174,medium,medium,1
3,70.4,0,0.0,9,144.0666667,0.0,0.0,0.0,0.0,10,1,1,1,3,New_Visitor,0,0,214.47,12,17.87,0.75,low,low,0
0,0.0,0,0.0,48,3177.366667,0.008510638,0.044680851,0.0,0.0,7,2,2,5,1,Returning_Visitor,0,0,3177.37,48,66.2,1.0,very_high,very_high,1
0,0.0,0,0.0,45,1970.0,0.019259259,0.037925926,0.0,0.0,6,4,1,3,3,Returning_Visitor,0,0,1970.0,45,43.78,1.0,very_high,very_high,1
4,138.1,0,0.0,20,1708.98,0.0125,0.057936508,0.0,0.0,9,3,3,4,4,Returning_Visitor,1,0,1847.08,24,76.96,0.8333333333333334,very_high,very_high,1
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0.0,11,1,1,5,2,Returning_Visitor,0,1,990.79,39,25.4,0.8205128205128205,high,high,1
3,36.7032967,4,42.2,51,1187.737297,0.024223602,0.066119363,6.854149002,0.0,10,3,2,1,1,Returning_Visitor,0,0,1266.64,58,21.84,0.8793103448275862,high,high,1
2,6.0,0,0.0,9,89.5,0.0,0.058333333,0.0,0.0,9,1,1,4,4,Returning_Visitor,1,1,95.5,11,8.68,0.8181818181818182,low,low,1
4,66.76,0,0.0,10,267.9,0.0,0.002777778,0.0,0.0,8,2,2,7,2,New_Visitor,0,0,334.66,14,23.9,0.7142857142857143,medium,medium,0
0,0.0,0,0.0,8,471.4,0.0,0.075,0.0,0.0,6,2,7,2,1,Returning_Visitor,0,0,471.4,8,58.92,1.0,medium,medium,1
4,60.2,0,0.0,13,409.8371212,0.0,0.005882353,20.10126693,0.0,10,1,1,4,2,New_Visitor,0,1,470.04,17,27.65,0.7647058823529411,medium,medium,0
6,245.9333333,2,15.2,27,1333.8,0.012903226,0.029032258,4.945717395,0.0,11,2,2,9,6,Returning_Visitor,0,0,1594.93,35,45.57,0.7714285714285715,high,high,1
7,285.7,0,0.0,28,587.9228571,0.0,0.00962963,10.57326688,0.0,11,1,1,6,3,Returning_Visitor,0,1,873.62,35,24.96,0.8,medium,high,1
0,0.0,0,0.0,23,997.3142857,0.0,0.039130435,0.0,0.0,6,1,1,3,15,Returning_Visitor,1,0,997.31,23,43.36,1.0,high,high,1
5,81.6,0,0.0,16,308.7,0.00952381,0.019047619,0.0,0.0,9,2,4,2,5,New_Visitor,0,0,390.3,21,18.59,0.7619047619047619,medium,medium,0
6,262.02,0,0.0,25,688.4533333,0.0,0.025904762,2.368830117,0.0,9,2,2,3,2,Returning_Visitor,0,0,950.47,31,30.66,0.8064516129032258,high,high,1
2,126.0,0,0.0,2,14.35,0.0,0.05,0.0,0.0,8,3,2,6,5,New_Visitor,1,0,140.35,4,35.09,0.5,low,low,0
1,22.2,0,0.0,34,781.8,0.017142857,0.028571429,0.0,0.0,10,2,2,6,1,Returning_Visitor,1,0,804.0,35,22.97,0.9714285714285714,high,high,1
4,76.4,0,0.0,2,49.4,0.0,0.033333333,16.77416803,0.0,10,2,2,6,2,Returning_Visitor,0,1,125.8,6,20.97,0.3333333333333333,low,low,1
3,94.7,0,0.0,20,366.6166667,0.009090909,0.004545455,0.0,0.0,7,1,1,2,4,New_Visitor,0,0,461.32,23,20.06,0.8695652173913043,medium,medium,0
3,149.0666667,0,0.0,19,285.6166667,0.019047619,0.019047619,0.0,0.0,11,3,2,1,2,Returning_Visitor,0,0,434.68,22,19.76,0.8636363636363636,medium,medium,1
0,0.0,0,0.0,9,101.6,0.044444444,0.077777778,0.0,0.0,6,2,2,3,1,Returning_Visitor,0,0,101.6,9,11.29,1.0,low,low,1
6,132.22,3,18.0,22,418.8444444,0.0,0.001020408,0.0,0.0,10,2,2,1,2,New_Visitor,1,0,569.06,31,18.36,0.7096774193548387,medium,medium,0
7,421.25,0,0.0,59,1945.896667,0.012239583,0.010578704,28.52919049,0.0,6,2,6,1,20,Returning_Visitor,0,1,2367.15,66,35.87,0.8939393939393939,very_high,very_high,1
3,73.2,5,124.2666667,10,239.7,0.0,0.0025,0.0,0.0,9,2,2,5,1,New_Visitor,0,0,437.17,18,24.29,0.5555555555555556,medium,medium,0
7,115.7272727,0,0.0,43,2660.283333,0.030612245,0.055782313,0.0,0.0,7,2,2,2,13,Returning_Visitor,0,0,2776.01,50,55.52,0.86,very_high,very_high,1
6,473.7,1,42.4,47,2101.691541,0.007435897,0.02061552,0.0,0.0,7,3,3,8,1,Returning_Visitor,1,0,2617.79,54,48.48,0.8703703703703703,very_high,very_high,1
0,0.0,0,0.0,3,60.4,0.066666667,0.133333333,0.0,0.0,6,3,2,2,1,Returning_Visitor,0,0,60.4,3,20.13,1.0,low,low,1
0,0.0,0,0.0,14,406.8666667,0.021428571,0.079761905,0.0,0.0,7,4,5,3,3,Returning_Visitor,0,0,406.87,14,29.06,1.0,medium,medium,1
8,203.6,1,0.0,42,1052.4,0.0,0.004545455,37.35725827,0.0,11,2,2,5,2,Returning_Visitor,0,1,1256.0,51,24.63,0.8235294117647058,high,high,1
3,72.4,0,0.0,3,86.6,0.0,0.033333333,0.0,0.0,6,1,1,7,3,Returning_Visitor,1,1,159.0,6,26.5,0.5,low,low,1
3,140.0,0,0.0,26,1629.438095,0.0,0.004938272,0.0,0.0,11,4,5,2,2,Returning_Visitor,1,0,1769.44,29,61.02,0.896551724137931,very_high,very_high,1
7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0.0,10,3,2,1,4,Returning_Visitor,1,0,2584.1,41,63.03,0.8048780487804879,high,very_high,1
0,0.0,1,56.4,14,103.7579088,0.0,0.026666667,45.92878029,0.0,11,2,2,2,20,Returning_Visitor,0,1,160.16,15,10.68,0.9333333333333333,low,low,1
3,31.2,0,0.0,4,36.2,0.028571429,0.057142857,0.0,0.0,6,2,2,3,2,Returning_Visitor,0,0,67.4,7,9.63,0.5714285714285714,low,low,1
0,0.0,0,0.0,25,701.8833333,0.0,0.023333333,0.0,0.0,9,2,2,1,2,Returning_Visitor,0,0,701.88,25,28.08,1.0,high,high,1
16,590.925,0,0.0,54,2214.230303,0.009375,0.031076389,1.288569678,0.0,10,2,4,8,1,Returning_Visitor,0,0,2805.16,70,40.07,0.7714285714285715,very_high,very_high,1
0,0.0,0,0.0,7,728.8,0.0,0.0,58.9241766,0.0,8,4,2,1,2,Returning_Visitor,0,1,728.8,7,104.11,1.0,high,high,1
0,0.0,0,0.0,22,848.8407143,0.0,0.00952381,0.0,0.0,6,2,4,3,2,Returning_Visitor,0,0,848.84,22,38.58,1.0,high,high,1
5,46.5,0,0.0,94,1729.716667,0.005050505,0.025420875,6.322599996,0.0,8,2,2,8,1,Returning_Visitor,0,0,1776.22,99,17.94,0.9494949494949495,very_high,very_high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,9,5,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,7,1,1,4,3,Returning_Visitor,0,0,29.2,2,14.6,1.0,low,low,1
3,37.3,0,0.0,19,317.8,0.018181818,0.045454545,0.0,0.0,7,2,2,7,4,Returning_Visitor,0,0,355.1,22,16.14,0.8636363636363636,medium,medium,1
4,49.2,0,0.0,3,22.0,0.0,0.025,0.0,0.0,11,2,2,3,2,New_Visitor,0,1,71.2,7,10.17,0.42857142857142855,low,low,0
3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0.0,7,1,1,1,2,New_Visitor,0,0,331.48,11,30.13,0.7272727272727273,medium,medium,0
9,201.85,2,20.6,43,1458.93619,0.0,0.00952381,0.0,0.0,8,3,2,3,1,New_Visitor,0,0,1681.39,54,31.14,0.7962962962962963,high,very_high,0
7,253.4,0,0.0,12,832.7,0.0,0.004761905,0.0,0.0,6,2,5,3,5,New_Visitor,0,0,1086.1,19,57.16,0.631578947368421,high,high,0
7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0.0,7,2,10,2,2,Returning_Visitor,0,0,4617.99,167,27.65,0.9520958083832335,very_high,very_high,1
7,95.17,1,11.1,68,824.1573062,0.0,0.006666667,37.68626909,0.0,6,2,2,3,3,Returning_Visitor,0,0,930.43,76,12.24,0.8947368421052632,high,high,1
14,325.48,6,22.6,24,359.63,0.024324324,0.042342342,0.0,0.0,9,1,1,2,4,Returning_Visitor,1,0,707.71,44,16.08,0.5454545454545454,medium,high,1
6,174.4571429,2,24.2,107,1688.2494,0.0,0.016407828,2.385969641,0.0,6,2,4,1,2,Returning_Visitor,1,0,1886.91,115,16.41,0.9304347826086956,very_high,very_high,1
0,0.0,0,0.0,8,170.5333333,0.0,0.0,37.96905976,0.0,8,2,5,1,5,New_Visitor,0,1,170.53,8,21.32,1.0,low,low,0
6,285.9,0,0.0,13,291.3,0.0,0.0125,53.11442085,0.0,11,1,1,4,2,New_Visitor,0,1,577.2,19,30.38,0.6842105263157895,medium,medium,0
0,0.0,0,0.0,13,427.3,0.0,0.038461538,0.0,0.0,9,2,5,1,1,Returning_Visitor,0,0,427.3,13,32.87,1.0,medium,medium,1
5,247.1,0,0.0,8,1188.2,0.0,0.030769231,0.0,0.0,10,1,8,8,1,Returning_Visitor,1,0,1435.3,13,110.41,0.6153846153846154,high,high,1
0,0.0,0,0.0,8,251.8,0.0,0.025,0.0,0.0,10,1,1,1,2,New_Visitor,0,0,251.8,8,31.48,1.0,medium,medium,0
4,103.6,1,27.2,26,2609.0,0.0,0.002380952,47.12454606,0.0,11,2,6,1,2,Returning_Visitor,1,1,2739.8,31,88.38,0.8387096774193549,very_high,very_high,1
7,141.8388889,0,0.0,33,486.5600582,0.006666667,0.028784722,11.84059922,0.0,6,2,2,3,1,Returning_Visitor,0,0,628.4,40,15.71,0.825,medium,medium,1
1,45.4,0,0.0,41,1227.713333,0.019512195,0.041056911,0.0,0.0,10,1,1,3,3,Returning_Visitor,0,0,1273.11,42,30.31,0.9761904761904762,high,high,1
0,0.0,0,0.0,11,650.1666667,0.036363636,0.060606061,0.0,0.0,10,1,1,6,1,Returning_Visitor,0,0,650.17,11,59.11,1.0,high,medium,1
2,30.2,0,0.0,32,776.8833333,0.0,0.003125,0.0,0.0,7,2,4,1,5,New_Visitor,0,0,807.08,34,23.74,0.9411764705882353,high,high,0
1,90.6,0,0.0,11,424.5957143,0.053333333,0.055833333,0.0,0.0,8,3,2,8,1,Returning_Visitor,0,0,515.2,12,42.93,0.9166666666666666,medium,medium,1
10,196.25,1,46.4,271,12292.46381,0.005995204,0.02001083,0.038034542,0.0,7,2,2,2,3,Returning_Visitor,1,0,12535.11,282,44.45,0.9609929078014184,very_high,very_high,1
5,163.0,0,0.0,5,25.0,0.02,0.04,0.0,0.0,10,2,2,2,20,New_Visitor,1,0,188.0,10,18.8,0.5,low,low,0
0,0.0,0,0.0,6,231.8,0.066666667,0.066666667,0.0,0.0,10,2,5,3,2,Returning_Visitor,0,0,231.8,6,38.63,1.0,medium,medium,1
2,9.0,0,0.0,26,623.0266667,0.0,0.009047619,36.0824516,0.0,11,2,2,4,20,Returning_Visitor,0,0,632.03,28,22.57,0.9285714285714286,high,medium,1
0,0.0,0,0.0,6,1183.2,0.033333333,0.066666667,0.0,0.0,10,2,6,2,1,Returning_Visitor,0,0,1183.2,6,197.2,1.0,high,high,1
5,38.57777778,2,9.0,7,584.3777778,0.0,0.064351852,0.0,0.0,7,1,1,1,2,Returning_Visitor,1,1,631.96,14,45.14,0.5,medium,medium,1
0,0.0,0,0.0,4,39.8,0.0,0.05,0.0,0.0,8,1,1,1,3,New_Visitor,0,0,39.8,4,9.95,1.0,low,low,0
3,133.8666667,0,0.0,7,128.0,0.0,0.026666667,0.0,0.0,10,1,2,1,1,Returning_Visitor,1,0,261.87,10,26.19,0.7,low,medium,1
3,69.1,0,0.0,24,368.6,0.0,0.008888889,0.0,0.0,9,2,2,1,2,New_Visitor,0,0,437.7,27,16.21,0.8888888888888888,medium,medium,0
3,142.1333333,2,141.2,8,361.2333333,0.008333333,0.038888889,0.0,0.0,10,1,1,1,2,Returning_Visitor,1,0,644.57,13,49.58,0.6153846153846154,medium,medium,1
4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,9,3,2,3,5,Returning_Visitor,0,0,489.4,10,48.94,0.6,medium,medium,1
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,11,3,2,1,11,Returning_Visitor,0,1,0.0,3,0.0,1.0,low,low,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,1,20,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,1,1,1,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,3,62.8,90,2167.900476,0.002898551,0.013297101,0.0,0.0,8,1,1,3,4,Returning_Visitor,0,0,2230.7,93,23.99,0.967741935483871,very_high,very_high,1
2,39.4,0,0.0,40,673.65,0.0,0.014634146,23.76322043,0.0,11,4,2,6,3,Returning_Visitor,1,1,713.05,42,16.98,0.9523809523809523,high,high,1
0,0.0,0,0.0,67,771.4133333,0.0,0.004205128,0.0,0.0,8,1,8,9,1,Returning_Visitor,0,0,771.41,67,11.51,1.0,high,high,1
2,95.8,0,0.0,83,4052.358631,0.000340136,0.008176477,19.61979883,0.0,9,2,2,4,3,Returning_Visitor,0,1,4148.16,85,48.8,0.9764705882352941,very_high,very_high,1
15,182.7,0,0.0,60,632.25,0.005882353,0.011960784,0.0,0.0,10,4,2,1,3,Returning_Visitor,0,0,814.95,75,10.87,0.8,high,high,1
0,0.0,0,0.0,9,463.4,0.0,0.022222222,0.0,0.0,10,3,2,1,2,New_Visitor,0,0,463.4,9,51.49,1.0,medium,medium,0
1,21.2,0,0.0,41,1808.953333,0.0,0.012195122,0.0,0.0,11,2,2,3,3,Returning_Visitor,0,0,1830.15,42,43.58,0.9761904761904762,very_high,very_high,1
3,121.4,1,6.0,36,1418.377619,0.05787037,0.080562169,0.0,0.0,7,2,2,8,1,Returning_Visitor,1,0,1545.78,40,38.64,0.9,high,high,1
